A249087_1,*Polly,E 6Th St And Pedernales in Austin (TX),Stray,Normal,Dog,15.0,female,true,black,brown,true,german shepherd,08/17/2016,02:05:00,AM,Aug,Wed,Adoption,Foster,15.0,true,black,brown,german shepherd
A349996_1,Sugar,Austin (TX),Owner Surrender,Normal,Cat,13.0,male,true,white,unknown,true,domestic shorthair,01/22/2018,02:32:00,AM,Jan,Mon,Transfer,Partner,13.0,true,white,unknown,domestic shorthair
A370852_1,Katie,Wm Cannon And I35 in Austin (TX),Stray,Normal,Dog,9.0,female,true,tan,unknown,true,chihuahua shorthair,11/03/2013,03:04:00,AM,Nov,Sun,Return to Owner,unknown,9.0,true,tan,unknown,chihuahua shorthair
A450274_1,Tess,11724 Dubfries Lane in Austin (TX),Stray,Normal,Dog,11.0,female,true,brown,unknown,true,chihuahua shorthair,07/07/2017,01:15:00,AM,Jul,Fri,Return to Owner,unknown,11.0,true,brown,unknown,chihuahua shorthair
A469338_1,Mister,8115 Westgate in Austin (TX),Stray,Normal,Dog,10.0,male,true,black,unknown,true,labrador retriever,05/04/2014,04:22:00,AM,May,Sun,Return to Owner,unknown,10.0,true,black,unknown,labrador retriever
A517675_1,Blanca,Austin (TX),Owner Surrender,Normal,Dog,11.0,female,true,white,black,false,australian cattle dog,09/07/2015,11:32:00,AM,Sep,Mon,Adoption,unknown,11.0,true,white,black,australian cattle dog
A517675_2,Blanca,Austin (TX),Owner Surrender,Normal,Dog,11.0,female,true,white,black,false,australian cattle dog,09/03/2015,05:23:00,AM,Sep,Thu,Adoption,unknown,11.0,true,white,black,australian cattle dog
A517675_3,Blanca,6902 Deep Cir #A in Austin (TX),Owner Surrender,Normal,Dog,11.0,female,true,white,black,false,australian cattle dog,08/05/2015,03:57:00,AM,Aug,Wed,Adoption,unknown,11.0,true,white,black,australian cattle dog
A526237_1,Hunny,4434 Frontier Trl in Austin (TX),Stray,Normal,Dog,6.0,female,true,brown,white,true,australian kelpie,11/16/2013,08:42:00,AM,Nov,Sat,Return to Owner,unknown,6.0,true,brown,white,australian kelpie
A547838_1,Biscuit,Austin (TX),Owner Surrender,Normal,Dog,9.0,male,true,brown,unknown,false,pug,04/23/2014,11:26:00,AM,Apr,Wed,Return to Owner,unknown,9.0,true,brown,unknown,pug
A563065_1,Lola,Hwy 183 And Payton Gin in Austin (TX),Stray,Normal,Dog,7.0,female,true,white,buff,true,parson russell terrier,08/06/2017,02:56:00,AM,Aug,Sun,Adoption,unknown,7.0,true,white,buff,parson russell terrier
A563065_2,Lola,Austin (TX),Stray,Normal,Dog,8.0,female,true,white,buff,true,parson russell terrier,03/25/2018,11:35:00,AM,Mar,Sun,Adoption,Foster,8.0,true,white,buff,parson russell terrier
A597848_1,Prince,Lake Austin Blvd And Enfield Rd in Austin (TX),Stray,Normal,Cat,5.0,male,true,orange,tabby,false,domestic shorthair,11/22/2015,02:08:00,AM,Nov,Sun,Return to Owner,unknown,5.0,true,orange,tabby,domestic shorthair
A602428_1,Heisman,Austin (TX),Owner Surrender,Normal,Dog,7.0,male,true,brown,white,true,american staffordshire terrier,07/24/2016,10:03:00,AM,Jul,Sun,Return to Owner,unknown,7.0,true,brown,white,american staffordshire terrier
A606852_1,Zeke,S 1St And Oltorf in Austin (TX),Stray,Normal,Cat,13.0,male,true,orange,tabby,true,domestic shorthair,04/01/2015,12:13:00,PM,Apr,Wed,Return to Owner,unknown,13.0,true,orange,tabby,domestic shorthair
A610531_1,Vegas,Guadalupe St & Franklin in Austin (TX),Stray,Normal,Dog,7.0,female,true,black,unknown,true,chow chow,09/04/2016,08:59:00,AM,Sep,Sun,Return to Owner,unknown,7.0,true,black,unknown,chow chow
