A318500_1,Tiger,Austin (TX),Public Assist,Normal,Dog,13.0,male,true,tan,unknown,true,german shepherd,10/01/2014,03:41:00,AM,Oct,Wed,Return to Owner,unknown,13.0,true,tan,unknown,german shepherd
A379998_1,Disciple,51St And Grover in Austin (TX),Stray,Normal,Dog,10.0,male,false,black,unknown,false,pit bull,10/23/2013,11:42:00,AM,Oct,Wed,Return to Owner,unknown,10.0,false,black,unknown,pit bull
A507728_1,Roxie,Austin (TX),Euthanasia Request,Sick,Dog,11.0,female,true,black,tan,true,harrier,03/13/2014,02:11:00,AM,Mar,Thu,Euthanasia,Suffering,11.0,true,black,tan,harrier
A586273_1,Midnight,4106 N Lamar Blvd in Austin (TX),Stray,Injured,Dog,9.0,male,true,brown,white,true,pit bull,09/08/2016,04:18:00,AM,Sep,Thu,Euthanasia,Suffering,9.0,true,brown,white,pit bull
A588404_1,Campion,10209 Brownie Dr in Austin (TX),Stray,Normal,Dog,6.0,male,true,tan,tan,false,chihuahua shorthair,06/21/2016,01:21:00,AM,Jun,Tue,Transfer,Partner,6.0,true,tan,tan,chihuahua shorthair
A599125_1,Bella,Austin (TX),Public Assist,Normal,Dog,7.0,female,true,black,white,true,pit bull,04/16/2016,04:30:00,AM,Apr,Sat,Return to Owner,unknown,8.0,true,black,white,pit bull
A600762_1,Cedric,Austin (TX),Owner Surrender,Normal,Cat,3.0,male,true,orange,tabby,true,domestic shorthair,01/30/2015,04:08:00,AM,Jan,Fri,Adoption,Foster,4.0,true,orange,tabby,domestic shorthair
A605052_1,Jerzey,600 Barwood Park in Austin (TX),Public Assist,Normal,Dog,9.0,male,true,chocolate,white,true,labrador retriever,12/04/2016,08:39:00,AM,Dec,Sun,Adoption,unknown,9.0,true,chocolate,white,labrador retriever
A607134_1,Compadre,Cromwell Circle And Wichersham Ln in Austin (TX),Stray,Normal,Dog,5.0,male,true,brown,unknown,true,chihuahua shorthair,01/04/2015,12:42:00,PM,Jan,Sun,Return to Owner,unknown,5.0,true,brown,unknown,chihuahua shorthair
A634452_1,Flynn,Us 290 And Harris Branch Parkway in Travis (TX),Stray,Normal,Dog,10.0,male,true,white,unknown,false,west highland,10/23/2016,02:38:00,AM,Oct,Sun,Return to Owner,unknown,10.0,true,white,unknown,west highland
A661145_1,Zion,Taylor St And Waller St in Austin (TX),Stray,Normal,Dog,12.0,male,true,black,unknown,true,labrador retriever,02/01/2014,04:58:00,AM,Feb,Sat,Return to Owner,unknown,12.0,true,black,unknown,labrador retriever
A663372_1,Nutmeg,Austin (TX),Owner Surrender,Normal,Other,0.16666667,Unknown,Unknown,brown,unknown,true,rabbit sh,10/19/2013,11:16:00,AM,Oct,Sat,Transfer,Partner,0.16666667,Unknown,brown,unknown,rabbit sh
A664093_1,Katrina,Outside Jurisdiction,Owner Surrender,Normal,Dog,5.0,female,true,black,tan,true,rottweiler,10/13/2013,01:53:00,AM,Oct,Sun,Transfer,Partner,5.0,true,black,tan,rottweiler
A664643_1,unknown,Lacrosse And Escarpment in Austin (TX),Stray,Normal,Cat,0.083333336,male,false,black,unknown,true,domestic shorthair,10/06/2013,04:50:00,AM,Oct,Sun,Adoption,unknown,0.16666667,true,black,unknown,domestic shorthair
A664748_1,*Stubbs,Austin (TX),Owner Surrender,Normal,Cat,0.083333336,male,false,orange,tabby,true,domestic shorthair,10/08/2013,04:46:00,AM,Oct,Tue,Adoption,Offsite,0.16666667,true,orange,tabby,domestic shorthair
A664779_1,*Lacey,6903 Hewers Dr in Austin (TX),Stray,Normal,Dog,0.41666666,female,false,black,tan,true,black,10/08/2013,06:19:00,AM,Oct,Tue,Transfer,Partner,0.5,false,black,tan,black
A665105_1,unknown,43 Rainey St in Austin (TX),Wildlife,Normal,Other,1.0,Unknown,Unknown,brown,unknown,true,bat,10/13/2013,06:05:00,AM,Oct,Sun,Euthanasia,Rabies Risk,1.0,Unknown,brown,unknown,bat
A665373_1,unknown,Austin (TX),Stray,Normal,Dog,0.019178081,male,false,black,white,true,labrador retriever,10/16/2013,05:56:00,AM,Oct,Wed,Transfer,Partner,0.019178081,false,black,white,labrador retriever
A665565_1,Pickles,Austin (TX),Owner Surrender,Normal,Dog,3.0,female,true,red,white,true,chihuahua shorthair,11/01/2013,11:01:00,AM,Nov,Fri,Transfer,Partner,3.0,true,red,white,chihuahua shorthair
A665565_2,Pickles,7201 Levander Loop in Austin (TX),Stray,Normal,Dog,3.0,female,false,red,white,true,chihuahua shorthair,10/19/2013,12:57:00,PM,Oct,Sat,Adoption,unknown,3.0,true,red,white,chihuahua shorthair
A665673_1,unknown,Outside Jurisdiction,Stray,Normal,Cat,0.019178081,male,false,white,unknown,true,domestic shorthair,10/21/2013,03:19:00,AM,Oct,Mon,Euthanasia,Suffering,0.019178081,false,white,unknown,domestic shorthair
A666068_1,unknown,4800 Aberdeen in Austin (TX),Stray,Normal,Dog,12.0,male,false,black,unknown,true,cocker spaniel,10/26/2013,02:42:00,AM,Oct,Sat,Euthanasia,Suffering,12.0,false,black,unknown,cocker spaniel
A666192_1,Tiny,Tedford St. & W. Scurry in Austin (TX),Stray,Normal,Dog,2.0,male,false,tricolor,unknown,true,rat terrier,10/28/2013,03:30:00,AM,Oct,Mon,Return to Owner,unknown,2.0,true,tricolor,unknown,rat terrier
A666215_1,Buddy,Austin (TX),Public Assist,Normal,Dog,2.0,male,true,red,unknown,true,basenji,10/30/2013,06:04:00,AM,Oct,Wed,Return to Owner,unknown,2.0,true,red,unknown,basenji
A666380_1,Bud,5829 Kleberg Trl in Austin (TX),Stray,Normal,Dog,3.0,male,false,brown,white,true,pit bull,10/31/2013,11:32:00,AM,Oct,Thu,Return to Owner,unknown,3.0,false,brown,white,pit bull
A666380_2,Bud,10105 Deer Chase Trl in Austin (TX),Stray,Normal,Dog,3.0,male,false,brown,white,true,pit bull,03/30/2014,11:02:00,AM,Mar,Sun,Return to Owner,unknown,3.0,true,brown,white,pit bull
