A350375_1,Meo,2018 W Rundberg Lane in Austin (TX),Stray,Normal,Cat,14.0,male,true,blue,point,true,siamese,03/06/2017,03:01:00,AM,Mar,Mon,Transfer,Partner,14.0,true,blue,point,siamese
A443085_1,Shadow,Outside Jurisdiction,Owner Surrender,Normal,Dog,8.0,male,true,black,unknown,true,labrador retriever,08/01/2014,12:44:00,PM,Aug,Fri,Euthanasia,Behavior,8.0,true,black,unknown,labrador retriever
A443085_2,Shadow,S. Congress & Industrial in Austin (TX),Stray,Normal,Dog,7.0,male,false,black,unknown,true,labrador retriever,03/19/2014,10:33:00,AM,Mar,Wed,Adoption,unknown,8.0,true,black,unknown,labrador retriever
A476874_1,Dolla,Austin (TX),Owner Surrender,Sick,Dog,9.0,female,true,chocolate,white,true,pit bull,11/09/2016,02:45:00,AM,Nov,Wed,Euthanasia,Suffering,9.0,true,chocolate,white,pit bull
A503709_1,Brooklyn,Glenview Ave And W 29Th St in Austin (TX),Stray,Normal,Dog,7.0,female,true,white,tan,true,border collie,07/13/2015,11:48:00,AM,Jul,Mon,Return to Owner,unknown,7.0,true,white,tan,border collie
A539485_1,Chuny,Austin (TX),Stray,Normal,Dog,6.0,male,true,tan,white,true,pit bull,02/05/2015,05:31:00,AM,Feb,Thu,Euthanasia,Aggressive,6.0,true,tan,white,pit bull
A546081_1,Brayson,Lakeway (TX),Owner Surrender,Normal,Dog,5.0,male,true,white,unknown,false,miniature poodle,02/15/2014,02:48:00,AM,Feb,Sat,Adoption,unknown,5.0,true,white,unknown,miniature poodle
A551435_1,Sheila,6202 Langham Street in Austin (TX),Stray,Normal,Dog,8.0,female,true,brown,black,true,german shepherd,05/11/2016,12:58:00,PM,May,Wed,Return to Owner,unknown,8.0,true,brown,black,german shepherd
A578345_1,Pity,Austin (TX),Owner Surrender,Normal,Dog,15.0,female,true,black,tan,false,chihuahua shorthair,01/14/2019,02:46:00,AM,Jan,Mon,Return to Owner,unknown,15.0,true,black,tan,chihuahua shorthair
A597609_1,Marley,Austin (TX),Owner Surrender,Normal,Cat,9.0,male,true,black,white,false,domestic longhair,12/02/2018,01:59:00,AM,Dec,Sun,Adoption,Foster,9.0,true,black,white,domestic longhair
A597609_2,Marley,Austin (TX),Owner Surrender,Normal,Cat,8.0,male,true,black,white,false,domestic longhair,09/12/2018,12:45:00,PM,Sep,Wed,Adoption,unknown,8.0,true,black,white,domestic longhair
A604442_1,Bella,11501 Timber Heights Dr in Austin (TX),Stray,Normal,Dog,5.0,female,true,brown,white,true,boxer,08/16/2016,11:51:00,AM,Aug,Tue,Adoption,unknown,5.0,true,brown,white,boxer
A604442_2,Bella,2104 Tall Withers Cove in Austin (TX),Stray,Normal,Dog,5.0,female,true,brown,white,true,boxer,05/21/2016,01:06:00,AM,May,Sat,Return to Owner,unknown,5.0,true,brown,white,boxer
A607523_1,Chance,14012 Merseyside in Austin (TX),Stray,Normal,Dog,6.0,male,true,white,brown,true,american bulldog,12/31/2013,11:21:00,AM,Dec,Tue,Return to Owner,unknown,6.0,true,white,brown,american bulldog
A607523_2,Chance,13923 Connor Downs Dr. in Austin (TX),Stray,Normal,Dog,6.0,male,true,white,brown,true,american bulldog,12/13/2013,03:20:00,AM,Dec,Fri,Return to Owner,unknown,8.0,true,white,brown,american bulldog
A607523_3,Chance,1760 Rutland Dr in Austin (TX),Stray,Normal,Dog,8.0,male,true,white,brown,true,american bulldog,11/22/2015,10:22:00,AM,Nov,Sun,Return to Owner,unknown,8.0,true,white,brown,american bulldog
A607523_4,Chance,14025 Maricella in Austin (TX),Stray,Normal,Dog,8.0,male,true,white,brown,true,american bulldog,11/01/2015,12:11:00,PM,Nov,Sun,Return to Owner,unknown,6.0,true,white,brown,american bulldog
A610901_1,Fluffy,6403 Johnny Morrios in Austin (TX),Stray,Normal,Dog,4.0,male,true,tricolor,unknown,true,chihuahua shorthair,02/15/2016,01:41:00,AM,Feb,Mon,Return to Owner,unknown,4.0,true,tricolor,unknown,chihuahua shorthair
A618197_1,Girly,Austin (TX),Stray,Normal,Dog,2.0,female,true,brown,brindle,true,boxer,02/21/2017,05:56:00,AM,Feb,Tue,Adoption,unknown,3.0,true,brown,brindle,boxer
A623171_1,Snowball,Westmoor And Halwill Pl in Austin (TX),Stray,Normal,Dog,9.0,male,false,white,unknown,true,miniature poodle,09/08/2015,02:27:00,AM,Sep,Tue,Return to Owner,unknown,9.0,true,white,unknown,miniature poodle
