A212672_1,Cujo,14611  Wells Port Dr in Austin (TX),Stray,Normal,Dog,13.0,female,false,tan,black,true,german shepherd,11/25/2013,05:18:00,AM,Nov,Mon,Return to Owner,unknown,13.0,false,tan,black,german shepherd
A438287_1,Lila,Austin (TX),Owner Surrender,Normal,Dog,14.0,female,true,tan,unknown,true,chihuahua shorthair,01/08/2018,12:03:00,PM,Jan,Mon,Adoption,unknown,14.0,true,tan,unknown,chihuahua shorthair
A438287_2,Lila,Austin (TX),Owner Surrender,Normal,Dog,13.0,female,true,tan,unknown,true,chihuahua shorthair,01/02/2018,01:27:00,AM,Jan,Tue,Adoption,unknown,13.0,true,tan,unknown,chihuahua shorthair
A526046_1,Lexi,Pflugerville (TX),Owner Surrender,Normal,Dog,10.0,female,true,black,tan,true,labrador retriever,12/27/2018,01:50:00,AM,Dec,Thu,Return to Owner,unknown,10.0,true,black,tan,labrador retriever
A552948_1,Libby,7932 West Rim Dr in Austin (TX),Stray,Injured,Dog,8.0,female,true,brown,black,true,german shepherd,11/20/2017,08:40:00,AM,Nov,Mon,Return to Owner,unknown,8.0,true,brown,black,german shepherd
A558062_1,Tiger,1200 Vargas Rd in Austin (TX),Stray,Normal,Dog,6.0,male,false,brown,white,true,pit bull,07/31/2015,12:28:00,PM,Jul,Fri,Return to Owner,unknown,6.0,true,brown,white,pit bull
A563010_1,Nikki,Rusty Dr & Singlefoot in Austin (TX),Stray,Normal,Dog,8.0,female,true,blue,white,true,pit bull,11/14/2014,08:03:00,AM,Nov,Fri,Euthanasia,Aggressive,8.0,true,blue,white,pit bull
A578374_1,Rocky,Austin (TX),Owner Surrender,Normal,Dog,6.0,male,true,brown,white,true,pit bull,03/08/2015,11:56:00,AM,Mar,Sun,Euthanasia,Medical,6.0,true,brown,white,pit bull
A605170_1,Finley,228 Camperdown Elm Dr in Austin (TX),Stray,Normal,Cat,3.0,male,true,white,unknown,true,domestic shorthair,11/28/2014,11:54:00,AM,Nov,Fri,Return to Owner,unknown,3.0,true,white,unknown,domestic shorthair
A610728_1,Parker,Austin (TX),Owner Surrender,Normal,Dog,8.0,male,true,tan,white,true,chihuahua shorthair,11/20/2017,05:03:00,AM,Nov,Mon,Return to Owner,unknown,8.0,true,tan,white,chihuahua shorthair
A616027_1,Gigi,Pflugerville (TX),Public Assist,Normal,Dog,2.0,female,true,brown,unknown,true,australian cattle dog,01/27/2014,05:03:00,AM,Jan,Mon,Return to Owner,unknown,2.0,true,brown,unknown,australian cattle dog
A618010_1,Liberty,Austin (TX),Public Assist,Normal,Dog,4.0,female,true,black,tan,true,german shepherd,06/07/2016,04:26:00,AM,Jun,Tue,Return to Owner,unknown,4.0,true,black,tan,german shepherd
A634550_1,Blue,Slaughter And Ih-35 in Austin (TX),Stray,Normal,Dog,5.0,male,true,tricolor,unknown,true,catahoula,02/22/2015,02:21:00,AM,Feb,Sun,Return to Owner,unknown,5.0,true,tricolor,unknown,catahoula
A649111_1,Tango,1108 Emmitt in Austin (TX),Stray,Normal,Dog,5.0,male,true,brown,white,true,german shepherd,04/21/2017,12:13:00,PM,Apr,Fri,Return to Owner,unknown,5.0,true,brown,white,german shepherd
A651127_1,Zion,Cesar Chavez in Austin (TX),Public Assist,Normal,Dog,2.0,male,true,brown,white,true,pit bull,10/11/2014,03:59:00,AM,Oct,Sat,Return to Owner,unknown,2.0,true,brown,white,pit bull
A651127_2,Zion,Austin (TX),Owner Surrender,Normal,Dog,1.0,male,true,brown,white,true,pit bull,01/15/2014,10:56:00,AM,Jan,Wed,Transfer,Partner,1.0,true,brown,white,pit bull
A657832_1,Serenity,Austin (TX),Owner Surrender,Normal,Dog,0.5833333,female,true,black,white,true,great dane,10/02/2013,05:59:00,AM,Oct,Wed,Transfer,Partner,0.6666667,true,black,white,great dane
A662031_1,Pluto,10218 Thaxton Rd in Travis (TX),Stray,Normal,Dog,5.0,male,true,white,tan,true,norwich terrier,06/14/2018,01:14:00,AM,Jun,Thu,Return to Owner,unknown,5.0,true,white,tan,norwich terrier
A662031_2,Pluto,Austin (TX),Public Assist,Normal,Dog,1.0,male,true,white,tan,true,norwich terrier,06/05/2014,05:06:00,AM,Jun,Thu,Return to Owner,unknown,1.0,true,white,tan,norwich terrier
A662031_3,Pluto,Travis (TX),Public Assist,Normal,Dog,3.0,male,true,white,tan,true,norwich terrier,05/05/2016,02:55:00,AM,May,Thu,Return to Owner,unknown,3.0,true,white,tan,norwich terrier
A664450_1,Miley,Austin (TX),Owner Surrender,Normal,Dog,5.0,female,false,tan,unknown,true,chihuahua shorthair,10/03/2013,01:28:00,AM,Oct,Thu,Transfer,Partner,5.0,false,tan,unknown,chihuahua shorthair
A665237_1,unknown,Austin (TX),Owner Surrender,Nursing,Dog,0.083333336,male,false,sable,white,true,australian kelpie,10/15/2013,02:08:00,AM,Oct,Tue,Transfer,Partner,0.083333336,false,sable,white,australian kelpie
A665406_1,Pumpkin,Piedras Blanco in Austin (TX),Stray,Other,Cat,0.076712325,female,false,black,unknown,true,domestic longhair,10/17/2013,12:35:00,PM,Oct,Thu,Transfer,Partner,0.076712325,false,black,unknown,domestic longhair
A665636_1,unknown,8800 Barrow Glen Loop in Austin (TX),Stray,Normal,Dog,0.5833333,female,false,red,white,true,black mouth cur,10/20/2013,04:33:00,AM,Oct,Sun,Transfer,Partner,0.6666667,false,red,white,black mouth cur
A665976_1,unknown,11507 Walnut Ridge in Austin (TX),Wildlife,Sick,Other,2.0,male,false,gray,unknown,true,armadillo,10/25/2013,12:40:00,PM,Oct,Fri,Euthanasia,Suffering,2.0,false,gray,unknown,armadillo
A666095_1,Ariel,11309 Doyle Overton in Del Valle (TX),Stray,Normal,Cat,0.16666667,female,false,torbie,unknown,true,domestic shorthair,10/26/2013,05:34:00,AM,Oct,Sat,Transfer,Partner,0.33333334,false,torbie,unknown,domestic shorthair
A666249_1,*Sparkle,16105 Fitchbur Cir in Pflugerville (TX),Stray,Normal,Cat,0.076712325,female,false,black,smoke,true,domestic longhair,10/29/2013,01:23:00,AM,Oct,Tue,Transfer,Partner,0.083333336,false,black,smoke,domestic longhair
A666500_1,unknown,6016 Ponca St in Austin (TX),Stray,Normal,Cat,0.5,male,false,brown,tabby,true,domestic shorthair,11/02/2013,11:57:00,AM,Nov,Sat,Transfer,SCRP,0.5,false,brown,tabby,domestic shorthair
A666586_1,unknown,Warehouse Row And E Ben White Blvd in Austin (TX),Stray,Normal,Cat,1.0,Unknown,Unknown,orange,tabby,true,domestic shorthair,11/04/2013,12:09:00,PM,Nov,Mon,Transfer,SCRP,1.0,Unknown,orange,tabby,domestic shorthair
A666764_1,*Jules,4200 Clawson Rd in Austin (TX),Stray,Normal,Dog,1.0,female,false,black,white,true,pit bull,11/06/2013,06:13:00,AM,Nov,Wed,Adoption,Foster,1.0,true,black,white,pit bull
A667073_1,Bandit,9201 Circuit Of The Americas Blvd in Austin (TX),Stray,Normal,Dog,2.0,male,false,brown,brown,true,australian shepherd,11/12/2013,12:03:00,PM,Nov,Tue,Return to Owner,unknown,2.0,true,brown,brown,australian shepherd
