A297699_1,Sprocket,Westgate in Austin (TX),Stray,Aged,Dog,15.0,male,true,red,merle,true,australian cattle dog,11/20/2017,08:11:00,AM,Nov,Mon,Return to Owner,unknown,15.0,true,red,merle,australian cattle dog
A339103_1,Ani,Travis Country Circle in Austin (TX),Stray,Normal,Dog,11.0,female,true,brown,white,true,labrador retriever,04/21/2015,07:15:00,AM,Apr,Tue,Return to Owner,unknown,11.0,true,brown,white,labrador retriever
A430368_1,Arenal,2319 E Stassney in Austin (TX),Stray,Normal,Dog,7.0,male,true,black,white,true,labrador retriever,01/21/2014,09:22:00,AM,Jan,Tue,Adoption,unknown,7.0,true,black,white,labrador retriever
A521273_1,Isis,4800 Shaw Ln in Austin (TX),Stray,Normal,Dog,7.0,female,true,tan,unknown,true,chow chow,12/30/2015,11:30:00,AM,Dec,Wed,Return to Owner,unknown,7.0,true,tan,unknown,chow chow
A555080_1,Moet,Heartsmith/Ethridge in Austin (TX),Stray,Normal,Dog,8.0,female,true,black,brown,false,chihuahua shorthair,12/07/2014,01:07:00,AM,Dec,Sun,Return to Owner,unknown,8.0,true,black,brown,chihuahua shorthair
A555080_2,Moet,4434 Frontier Trl in Austin (TX),Stray,Injured,Dog,9.0,female,true,black,brown,false,chihuahua shorthair,07/08/2016,07:43:00,AM,Jul,Fri,Return to Owner,unknown,9.0,true,black,brown,chihuahua shorthair
A603485_1,P. Pistol,Decker Lake Rd And Hog Eye in Austin (TX),Stray,Normal,Dog,3.0,female,true,black,tan,true,chihuahua shorthair,08/02/2014,05:06:00,AM,Aug,Sat,Transfer,Partner,3.0,true,black,tan,chihuahua shorthair
A630443_1,Chadwyck,Austin (TX),Owner Surrender,Normal,Cat,3.0,female,true,calico,unknown,true,domestic shorthair,05/21/2014,11:06:00,AM,May,Wed,Transfer,Partner,3.0,true,calico,unknown,domestic shorthair
A634578_1,Dallas,810 Bastrop Hwy in Austin (TX),Stray,Normal,Dog,7.0,male,true,black,white,true,labrador retriever,05/22/2016,01:18:00,AM,May,Sun,Adoption,Foster,8.0,true,black,white,labrador retriever
A634814_1,Peto,Montopolis & Felix Ave in Austin (TX),Stray,Normal,Dog,4.0,male,true,tan,white,true,pit bull,08/19/2015,10:46:00,AM,Aug,Wed,Return to Owner,unknown,4.0,true,tan,white,pit bull
A635866_1,Muneca,Austin (TX),Owner Surrender,Normal,Dog,9.0,female,true,sable,unknown,true,german shepherd,10/06/2014,01:14:00,AM,Oct,Mon,Transfer,Partner,9.0,true,sable,unknown,german shepherd
