A363653_1,Goofy,Lyons And Linden in Austin (TX),Stray,Normal,Dog,10.0,male,true,blue,white,true,catahoula,11/17/2014,05:39:00,AM,Nov,Mon,Return to Owner,unknown,10.0,true,blue,white,catahoula
A363653_2,Goofy,Kay Street in Austin (TX),Stray,Normal,Dog,10.0,male,true,blue,white,true,catahoula,03/23/2014,11:02:00,AM,Mar,Sun,Return to Owner,unknown,10.0,true,blue,white,catahoula
A395451_1,Logan,Austin (TX),Public Assist,Normal,Dog,10.0,male,true,red,unknown,true,labrador retriever,12/27/2015,05:42:00,AM,Dec,Sun,Return to Owner,unknown,10.0,true,red,unknown,labrador retriever
A397882_1,Charlie,11806 Shropshire in Austin (TX),Stray,Injured,Dog,15.0,male,true,black,unknown,true,labrador retriever,07/12/2017,02:43:00,AM,Jul,Wed,Return to Owner,unknown,15.0,true,black,unknown,labrador retriever
A400498_1,Reggie,Austin (TX),Public Assist,Normal,Dog,13.0,male,true,white,brown,true,chihuahua shorthair,10/04/2016,08:31:00,AM,Oct,Tue,Adoption,unknown,13.0,true,white,brown,chihuahua shorthair
A510475_1,Duke,Cameron & I-35 in Austin (TX),Stray,Normal,Dog,7.0,male,false,red,white,true,pit bull,06/28/2014,08:25:00,AM,Jun,Sat,Return to Owner,unknown,7.0,true,red,white,pit bull
A558033_1,Beau,Outside Jurisdiction,Stray,Normal,Dog,9.0,male,true,red,white,true,labrador retriever,10/25/2014,12:10:00,PM,Oct,Sat,Return to Owner,unknown,9.0,true,red,white,labrador retriever
A558033_2,Beau,Brackenridge & Outfitter Dr in Austin (TX),Stray,Normal,Dog,8.0,male,true,red,white,true,labrador retriever,02/23/2014,03:57:00,AM,Feb,Sun,Adoption,unknown,8.0,true,red,white,labrador retriever
A560777_1,Puppy,8103 View Ridge in Austin (TX),Public Assist,Normal,Dog,9.0,male,true,brown,black,false,pit bull,11/05/2016,01:45:00,AM,Nov,Sat,Return to Owner,unknown,9.0,true,brown,black,pit bull
A576316_1,Freeda,901 W Ben White in Austin (TX),Public Assist,Normal,Dog,5.0,female,true,white,unknown,false,pit bull,05/29/2014,03:54:00,AM,May,Thu,Return to Owner,unknown,5.0,true,white,unknown,pit bull
A578341_1,Lucas,11336  Rimrock Trl in Austin (TX),Stray,Normal,Dog,6.0,male,false,white,unknown,true,pekingese,11/23/2016,02:52:00,AM,Nov,Wed,Adoption,unknown,6.0,true,white,unknown,pekingese
A597417_1,Auggie,Austin (TX),Public Assist,Normal,Cat,5.0,male,true,black,white,false,domestic shorthair,06/24/2015,04:30:00,AM,Jun,Wed,Return to Owner,unknown,5.0,true,black,white,domestic shorthair
A603736_1,Bleu,12812 Briarcreek Loop in Travis (TX),Stray,Normal,Dog,8.0,female,true,blue,white,false,pit bull,12/10/2015,01:38:00,AM,Dec,Thu,Adoption,unknown,8.0,true,blue,white,pit bull
A613954_1,Snicker,Austin (TX),Owner Surrender,Normal,Dog,3.0,male,true,black,tan,false,miniature pinscher,12/06/2013,11:29:00,AM,Dec,Fri,Adoption,unknown,3.0,true,black,tan,miniature pinscher
A635138_1,Pepe,Austin (TX),Public Assist,Normal,Dog,4.0,male,true,tan,white,true,pit bull,11/11/2015,11:48:00,AM,Nov,Wed,Return to Owner,unknown,4.0,true,tan,white,pit bull
A638621_1,Betty,1144  Gunter St in Austin (TX),Stray,Normal,Dog,4.0,female,true,fawn,white,true,pit bull,12/09/2013,12:13:00,PM,Dec,Mon,Adoption,unknown,4.0,true,fawn,white,pit bull
