A218624_1,Cookie,Austin (TX),Owner Surrender,Sick,Dog,15.0,male,true,gold,gold,false,pug,12/02/2013,03:33:00,AM,Dec,Mon,Euthanasia,Suffering,15.0,true,gold,gold,pug
A493291_1,Tex,408 W Dittmar in Austin (TX),Stray,Normal,Dog,6.0,male,true,brown,white,true,staffordshire,10/27/2013,10:42:00,AM,Oct,Sun,Return to Owner,unknown,6.0,true,brown,white,staffordshire
A514535_1,Romo,2100 Metcalfe Road in Austin (TX),Stray,Injured,Dog,10.0,male,true,blue,white,false,pit bull,09/14/2018,02:01:00,AM,Sep,Fri,Return to Owner,unknown,10.0,true,blue,white,pit bull
A531598_1,Rocky,3611 Brifal Path in Austin (TX),Stray,Normal,Dog,6.0,male,true,black,white,false,border collie,02/18/2014,12:24:00,PM,Feb,Tue,Return to Owner,unknown,6.0,true,black,white,border collie
A538435_1,Carter,Prope Lane in Austin (TX),Stray,Normal,Dog,10.0,male,true,tan,unknown,false,chihuahua shorthair,11/23/2018,04:49:00,AM,Nov,Fri,Rto-Adopt,unknown,10.0,true,tan,unknown,chihuahua shorthair
A539570_1,Blackie,9000 Manchaca in Austin (TX),Stray,Normal,Dog,7.0,male,true,black,white,true,labrador retriever,02/13/2014,01:41:00,AM,Feb,Thu,Return to Owner,unknown,7.0,true,black,white,labrador retriever
A551806_1,Angel,2137 Callingwood in Austin (TX),Stray,Normal,Dog,7.0,female,true,brown,white,true,pit bull,03/24/2015,01:28:00,AM,Mar,Tue,Return to Owner,unknown,7.0,true,brown,white,pit bull
A558118_1,Dustie,Bouldin Ave & W Live Oak St in Austin (TX),Stray,Normal,Dog,5.0,female,true,white,black,true,pit bull,03/08/2015,09:59:00,AM,Mar,Sun,Return to Owner,unknown,5.0,true,white,black,pit bull
A570801_1,Tiny,3706 Manorwood Rd in Austin (TX),Stray,Normal,Dog,9.0,male,true,white,unknown,false,west highland,04/29/2017,01:03:00,AM,Apr,Sat,Return to Owner,unknown,9.0,true,white,unknown,west highland
A576973_1,Jemaine,7201 Levander Loop in Austin (TX),Stray,Normal,Cat,5.0,male,true,brown,white,true,domestic shorthair,02/29/2016,11:51:00,AM,Feb,Mon,Return to Owner,unknown,5.0,true,brown,white,domestic shorthair
