A337187_1,Buster,Austin (TX),Owner Surrender,Normal,Dog,12.0,male,true,red,black,true,golden retriever,06/10/2014,11:20:00,AM,Jun,Tue,Euthanasia,Suffering,12.0,true,red,black,golden retriever
A384568_1,Jedi,Viewpoint/Nuckols Crossing in Austin (TX),Stray,Normal,Cat,9.0,male,true,white,unknown,true,domestic shorthair,12/13/2014,03:19:00,AM,Dec,Sat,Adoption,unknown,9.0,true,white,unknown,domestic shorthair
A462580_1,Chico,2400 Audubon in Austin (TX),Public Assist,Normal,Dog,11.0,male,true,brown,white,false,pit bull,12/30/2015,10:27:00,AM,Dec,Wed,Return to Owner,unknown,10.0,true,brown,white,pit bull
A462580_2,Chico,N Lamar & Longsour in Austin (TX),Public Assist,Normal,Dog,10.0,male,true,brown,white,false,pit bull,12/17/2014,11:36:00,AM,Dec,Wed,Adoption,Foster,12.0,true,brown,white,pit bull
A462580_3,Chico,8401 Kimble Cv in Austin (TX),Stray,Normal,Dog,10.0,male,true,brown,white,false,pit bull,12/04/2014,10:11:00,AM,Dec,Thu,Return to Owner,unknown,11.0,true,brown,white,pit bull
A462580_4,Chico,Austin (TX),Owner Surrender,Normal,Dog,10.0,male,true,brown,white,false,pit bull,09/19/2015,03:10:00,AM,Sep,Sat,Return to Owner,unknown,10.0,true,brown,white,pit bull
A462580_5,Chico,300 Croslin St in Austin (TX),Public Assist,Normal,Dog,10.0,male,true,brown,white,false,pit bull,08/20/2015,12:02:00,PM,Aug,Thu,Return to Owner,unknown,10.0,true,brown,white,pit bull
A462580_6,Chico,1200 E 52Nd St in Austin (TX),Public Assist,Normal,Dog,10.0,male,true,brown,white,false,pit bull,07/20/2015,11:36:00,AM,Jul,Mon,Return to Owner,unknown,10.0,true,brown,white,pit bull
A573107_1,Toby,Loyolya And Decker Ln in Austin (TX),Stray,Normal,Dog,5.0,male,true,tricolor,unknown,true,rat terrier,02/04/2014,06:05:00,AM,Feb,Tue,Return to Owner,unknown,5.0,true,tricolor,unknown,rat terrier
A573107_2,Toby,Colony Loop in Austin (TX),Stray,Normal,Dog,5.0,male,true,tricolor,unknown,true,rat terrier,01/23/2014,04:56:00,AM,Jan,Thu,Return to Owner,unknown,5.0,true,tricolor,unknown,rat terrier
A575322_1,Twix,12345 Lamplight Village in Austin (TX),Owner Surrender,Normal,Cat,4.0,female,true,calico,unknown,true,domestic shorthair,07/09/2014,12:49:00,PM,Jul,Wed,Adoption,unknown,4.0,true,calico,unknown,domestic shorthair
A604602_1,*Gibson,8917 Sam Carter Dr in Austin (TX),Stray,Normal,Cat,4.0,male,true,white,brown,true,oriental sh,06/10/2015,11:37:00,AM,Jun,Wed,Return to Owner,unknown,4.0,true,white,brown,oriental sh
A608917_1,Plex,5717 S Ih 35 in Austin (TX),Stray,Sick,Dog,5.0,male,false,fawn,tricolor,true,american staffordshire terrier,05/30/2015,03:52:00,AM,May,Sat,Transfer,Partner,5.0,true,fawn,tricolor,american staffordshire terrier
A611682_1,Estrella,4434 Frontier in Austin (TX),Stray,Injured,Dog,2.0,female,false,gray,unknown,true,miniature poodle,12/26/2013,07:28:00,AM,Dec,Thu,Return to Owner,unknown,2.0,false,gray,unknown,miniature poodle
A611682_2,Estrella,E Stassney Ln And Palo Blanco Ln in Austin (TX),Stray,Normal,Dog,4.0,female,false,gray,unknown,true,miniature poodle,04/22/2015,06:51:00,AM,Apr,Wed,Adoption,unknown,4.0,true,gray,unknown,miniature poodle
A623762_1,Prince,Austin (TX),Owner Surrender,Normal,Dog,5.0,male,true,tricolor,unknown,true,chihuahua shorthair,03/09/2014,03:30:00,AM,Mar,Sun,Adoption,unknown,6.0,true,tricolor,unknown,chihuahua shorthair
A632028_1,Daisy,Outside Jurisdiction,Owner Surrender,Normal,Dog,5.0,female,true,white,unknown,true,great pyrenees,11/27/2015,01:04:00,AM,Nov,Fri,Adoption,unknown,5.0,true,white,unknown,great pyrenees
A632028_2,Daisy,1200 Montopolis Drive in Austin (TX),Stray,Normal,Dog,5.0,female,true,white,unknown,true,great pyrenees,11/21/2015,05:54:00,AM,Nov,Sat,Adoption,unknown,5.0,true,white,unknown,great pyrenees
A632028_3,Daisy,Austin (TX),Owner Surrender,Normal,Dog,6.0,female,true,white,unknown,true,great pyrenees,06/16/2017,11:52:00,AM,Jun,Fri,Adoption,unknown,6.0,true,white,unknown,great pyrenees
A632028_4,Daisy,Larch Terrace And Palm Cir in Austin (TX),Stray,Normal,Dog,4.0,female,true,white,unknown,true,great pyrenees,05/05/2015,05:55:00,AM,May,Tue,Return to Owner,unknown,4.0,true,white,unknown,great pyrenees
A651568_1,*Amber,3600 S Interstate 35 Frontage Rd in Austin (TX),Stray,Normal,Cat,1.0,female,true,tortie,blue,true,domestic shorthair,10/30/2014,11:23:00,AM,Oct,Thu,Transfer,Partner,1.0,true,tortie,blue,domestic shorthair
A660671_1,Roxy,Outside Jurisdiction,Owner Surrender,Normal,Dog,8.0,female,true,white,unknown,true,labrador retriever,07/22/2018,02:59:00,AM,Jul,Sun,Adoption,unknown,8.0,true,white,unknown,labrador retriever
A660671_2,Roxy,San Felipe Boulevard And Los Indios Trail in Austin (TX),Stray,Normal,Dog,8.0,female,true,white,unknown,true,labrador retriever,05/08/2018,12:18:00,PM,May,Tue,Adoption,unknown,8.0,true,white,unknown,labrador retriever
A662975_1,Estrella,1901 Montopolis Dr in Austin (TX),Stray,Normal,Dog,4.0,female,true,tan,white,true,chihuahua shorthair,10/08/2015,10:54:00,AM,Oct,Thu,Adoption,unknown,4.0,true,tan,white,chihuahua shorthair
A664454_1,unknown,360 And 183 in Austin (TX),Stray,Normal,Dog,0.083333336,female,false,white,brown,true,pit bull,10/03/2013,02:27:00,AM,Oct,Thu,Adoption,unknown,0.16666667,true,white,brown,pit bull
A665000_1,unknown,509 E Todd Lane in Austin (TX),Stray,Normal,Dog,0.019178081,male,false,tan,brown,true,australian cattle dog,10/12/2013,11:45:00,AM,Oct,Sat,Transfer,Partner,0.019178081,false,tan,brown,australian cattle dog
A665573_1,unknown,8801 Silverarrow Ct in Austin (TX),Wildlife,Sick,Other,2.0,Unknown,Unknown,black,white,true,raccoon,10/19/2013,02:24:00,AM,Oct,Sat,Euthanasia,Rabies Risk,2.0,Unknown,black,white,raccoon
A665578_1,*Cotton,Austin (TX),Owner Surrender,Normal,Cat,0.083333336,male,false,black,unknown,true,domestic shorthair,10/19/2013,02:58:00,AM,Oct,Sat,Transfer,Partner,0.16666667,true,black,unknown,domestic shorthair
A665692_1,*Mitzi,10005 Derringer Trl in Austin (TX),Stray,Normal,Dog,2.0,female,false,buff,unknown,false,chihuahua shorthair,10/21/2013,04:41:00,AM,Oct,Mon,Adoption,Foster,2.0,true,buff,unknown,chihuahua shorthair
A666330_1,unknown,6802 Viewing Pl in Austin (TX),Stray,Normal,Cat,0.083333336,female,false,brown,tabby,true,domestic shorthair,10/30/2013,12:34:00,PM,Oct,Wed,Adoption,unknown,0.16666667,true,brown,tabby,domestic shorthair
A666732_1,Egypt,Austin (TX),Owner Surrender,Normal,Dog,0.16666667,male,true,black,white,true,pointer,11/15/2013,12:50:00,PM,Nov,Fri,Adoption,unknown,0.16666667,true,black,white,pointer
A666732_2,Egypt,Austin (TX),Stray,Normal,Dog,0.083333336,male,false,black,white,true,pointer,11/06/2013,01:23:00,AM,Nov,Wed,Adoption,unknown,0.16666667,true,black,white,pointer
A666814_1,*Max,Austin (TX),Public Assist,Normal,Cat,0.083333336,male,false,black,unknown,true,siamese,11/07/2013,03:20:00,AM,Nov,Thu,Adoption,unknown,0.16666667,true,black,unknown,siamese
A666863_1,unknown,Austin (TX),Owner Surrender,Normal,Other,2.0,Unknown,Unknown,brown,white,true,guinea pig,11/08/2013,12:34:00,PM,Nov,Fri,Transfer,Partner,2.0,Unknown,brown,white,guinea pig
