A230482_1,Dakota Dean,Austin (TX),Euthanasia Request,Aged,Dog,13.0,male,false,blue,merle,false,queensland heeler,03/13/2015,03:20:00,AM,Mar,Fri,Euthanasia,Suffering,13.0,false,blue,merle,queensland heeler
A306965_1,Baby,11309 Bow Ct. in Austin (TX),Stray,Aged,Dog,14.0,female,true,blue,white,true,chihuahua shorthair,04/27/2014,04:18:00,AM,Apr,Sun,Return to Owner,unknown,14.0,true,blue,white,chihuahua shorthair
A382251_1,Princess,2020 Kenwood Dr in Austin (TX),Stray,Normal,Dog,10.0,female,true,brown,white,true,shetland sheepdog,11/08/2014,04:14:00,AM,Nov,Sat,Return to Owner,unknown,10.0,true,brown,white,shetland sheepdog
A427782_1,Midas,Plains Valley Drive in Austin (TX),Stray,Normal,Dog,9.0,male,true,tan,white,false,pit bull,04/09/2014,10:35:00,AM,Apr,Wed,Return to Owner,unknown,9.0,true,tan,white,pit bull
A439733_1,Ingrid,1109 Echo Ln in Austin (TX),Public Assist,Normal,Dog,10.0,female,true,brown,black,false,german shepherd,04/19/2017,01:37:00,AM,Apr,Wed,Return to Owner,unknown,10.0,true,brown,black,german shepherd
A453523_1,Sonny,S Pleasant Valley Rd & E Stassney Ln in Austin (TX),Stray,Normal,Dog,10.0,male,true,tan,buff,true,golden retriever,08/26/2016,06:57:00,AM,Aug,Fri,Adoption,unknown,10.0,true,tan,buff,golden retriever
A464168_1,Mollie,2616 W Braker Ln in Austin (TX),Public Assist,Normal,Dog,11.0,female,true,white,gray,true,pit bull,09/22/2018,10:29:00,AM,Sep,Sat,Return to Owner,unknown,11.0,true,white,gray,pit bull
A515503_1,Lonestar,51St St in Austin (TX),Stray,Normal,Dog,10.0,male,true,black,unknown,true,labrador retriever,08/03/2016,09:28:00,AM,Aug,Wed,Return to Owner,unknown,10.0,true,black,unknown,labrador retriever
A527094_1,Onix,Boothill Dr in Austin (TX),Stray,Normal,Cat,6.0,male,true,black,unknown,true,domestic shorthair,12/30/2013,12:41:00,PM,Dec,Mon,Euthanasia,Suffering,10.0,true,black,unknown,domestic shorthair
A527094_2,Onix,9209 Northgate in Austin (TX),Stray,Normal,Cat,10.0,male,true,black,unknown,true,domestic shorthair,08/11/2018,11:03:00,AM,Aug,Sat,Adoption,unknown,6.0,true,black,unknown,domestic shorthair
A528040_1,Lacy,Putnam Drive in Austin (TX),Stray,Normal,Dog,19.0,female,true,gray,black,true,miniature schnauzer,08/11/2017,11:37:00,AM,Aug,Fri,Return to Owner,unknown,19.0,true,gray,black,miniature schnauzer
A528040_2,Lacy,Joy Lane in Austin (TX),Stray,Injured,Dog,20.0,female,true,gray,black,true,miniature schnauzer,02/11/2018,08:06:00,AM,Feb,Sun,Return to Owner,unknown,20.0,true,gray,black,miniature schnauzer
A531739_1,Bentley,Austin (TX),Owner Surrender,Normal,Dog,6.0,male,true,white,tan,true,pointer,07/20/2014,12:00:00,PM,Jul,Sun,Adoption,unknown,5.0,true,white,tan,pointer
A607379_1,Wicket,Austin (TX),Owner Surrender,Normal,Dog,7.0,male,true,brown,black,true,beagle,03/20/2018,01:45:00,AM,Mar,Tue,Transfer,Partner,7.0,true,brown,black,beagle
A615479_1,Tano,Austin (TX),Owner Surrender,Normal,Dog,7.0,male,true,brown,white,true,pit bull,05/02/2017,01:47:00,AM,May,Tue,Transfer,Partner,7.0,true,brown,white,pit bull
A645676_1,Match,1400 Suffolk Drive in Austin (TX),Stray,Normal,Dog,4.0,male,true,tricolor,unknown,true,treeing walker coonhound,12/26/2016,09:05:00,AM,Dec,Mon,Return to Owner,unknown,4.0,true,tricolor,unknown,treeing walker coonhound
